Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2467-65,2025-12-18,LAND,"The gazette content consists of multiple orders under the Land Acquisition Act, directing specific officers to take possession of described parcels of land. The core subject matter is the acquisition of land by the government, including detailed descriptions of the land's location, boundaries, and extent. While a government minister is named and his title is given, the notice does not focus on his appointment, resignation, or the restructuring of his portfolio. The primary purpose is to execute a land-related legal procedure, making it a clear example of a Land Gazette.",doc-archive/2025/12/18/2467-65/2467-65_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-65_E.pdf,"Land Acquisition - Galahitiyawa, Kuliyapitiya West D/S/S, Kurunegala District 
Athuraliya , Athuraliya D/S/D, Matara District
Haputale, Haputala D/S/D, Badulla District"
2467-66,2025-12-18,LAND,"The gazette content is a formal notice under the Land Acquisition Act, ordering the immediate possession of specific, described parcels of land. It provides detailed legal descriptions, extents, and boundaries of the land lots. The primary subject matter is land acquisition, which falls squarely under the Land Gazettes (Type 4) category for land and property-related matters. Although a government minister is named as the issuing authority, the core content is not about government structure, personnel changes, or portfolio responsibilities; it is an administrative action concerning land. Therefore, the specialized Type 4 classification takes precedence.",doc-archive/2025/12/18/2467-66/2467-66_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-66_E.pdf,"Land Acquisition - Bamunavila, Rambukkana D/S/D, Kegalle District"
2467-49,2025-12-17,LEGAL_REGULATORY,"The gazette content is the publication of regulations made by a Minister under a specific Act (The National Thoroughfares Act, No. 40 of 2008). It amends existing subsidiary legislation (The National Thoroughfares (User Fee) Regulations). This fits the definition of Type 5 (Legal/Regulatory Gazettes), which covers ""Regulatory frameworks and compliance requirements,"" ""Statutory instruments and subsidiary legislation,"" and ""Legal amendments."" While a Minister's name is present, the core content is the regulatory amendment itself, not a government personnel change or a detailed assignment of that Minister's portfolio responsibilities.",doc-archive/2025/12/17/2467-49/2467-49_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-49_E.pdf,"Minster of Transport, Highways and Urban Development - The National Thoroughfares Act. No. 40 of 2008 Revision of Toll Rates (Expressway Net Work)."
2467-50,2025-12-17,LEGAL_REGULATORY,"The gazette content is a formal notification under the Wages Boards Ordinance, proposing to vary minimum wage rates for specific trades (Security Service and Janitorial Service). This constitutes a regulatory action that modifies existing subsidiary legislation. It falls squarely under the definition of Legal/Regulatory Gazettes, which include ""Statutory instruments and subsidiary legislation"" and ""Regulatory frameworks and compliance requirements."" The content does not involve government structure/personnel (Types 1-3) or any of the other specialized non-governmental categories (Land, Commercial, Elections, etc.).",doc-archive/2025/12/17/2467-50/2467-50_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-50_E.pdf,2467/50
2467-51,2025-12-17,LEGAL_REGULATORY,"The gazette content is a formal notification regarding the parliamentary approval of a Proclamation made under the Public Security Ordinance. It deals with the activation of a specific part of a legal ordinance, which is a matter of legal and regulatory procedure. This fits the definition of **Legal/Regulatory Gazettes (Type 5)**, which includes legal notices, statutory instruments, and the operation of laws and ordinances.",doc-archive/2025/12/17/2467-51/2467-51_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-51_E.pdf,Presidential Secretariat - The Public Security Ordinance (Chapter 40). Notice under Section 2(7).
2467-52,2025-12-17,LEGAL_REGULATORY,"The gazette content is a set of regulations made by the Minister under the Motor Traffic Act. It introduces a new legal/regulatory rule (temporary extension of driving licence validity) and cites the specific statutory authority for doing so. This fits the definition of Type 5 (Legal/Regulatory Gazettes), which covers new regulations, statutory instruments, and subsidiary legislation. Although a minister is named, the primary purpose is to announce a regulatory change, not a government personnel or structural change, so government-related types (1-3) do not take precedence.",doc-archive/2025/12/17/2467-52/2467-52_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-52_E.pdf,Ministry of Transport Highways and Urban Development - Motor Traffic Act (Chapter 203) Motor Traffic (Temporary Extension of the Validity Period of Driving License)
2467-28,2025-12-16,LAND,"The gazette content is a formal declaration by the Commissioner General of Land Title Settlement regarding the determination of title for a specific parcel of land (Parcel No. 1:71, Block 2). It contains detailed land particulars such as location, extent, owner's name, and the class of title, and is published under the ""PART III - LANDS"" section and the Registration of Title Act. This fits the definition of a Land Gazette (Type 4), which covers land registrations, title settlements, and property ownership matters.",doc-archive/2025/12/16/2467-28/2467-28_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-28_E.pdf,"Land Title Settlement Dept- Nivithigala, Nivithigala D/S/D, Ratnapura District (25/0002)"
2467-39,2025-12-16,HYBRID,"The gazette names a specific government official (Bimal Rathnayake, Minister of Transport, Highways and Urban Development) and details the exercise of his powers under a specific Act to approve a specific development plan. This constitutes both the ""who"" (a named government person) and the ""what"" (a detailed action/decision taken under his statutory authority). According to the priority rules, when content contains both a person's name and detailed responsibilities/actions, it must be classified as Hybrid (Type 3).",doc-archive/2025/12/16/2467-39/2467-39_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-39_E.pdf,Urban Development Authority - Approval of the Development plan for the Development Area of Part of Hingurakgoda Pradeshiya Sabha
2467-40,2025-12-16,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a Municipal Council under the Local Authorities Elections Ordinance. It details the process triggered by a resignation, the nomination by a political party, and the official declaration by the Returning Officer. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette**.",doc-archive/2025/12/16/2467-40/2467-40_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-40_E.pdf,Elections Commission - Filling of a vacancy in the office of member of the Sri Jayawardenapura Kotte M/C
2467-42,2025-12-16,LAND,"The gazette content is exclusively concerned with the formal registration and declaration of land titles under the Registration of Title Act. It contains specific determinations for individual land parcels, including details like parcel numbers, owner names, extent, class of title, and encumbrances. This falls squarely under the Land Gazettes (Type 4) category, which covers land registrations, title determinations, and property ownership matters. The content does not involve government structure/personnel changes (Types 1-3) or fit any other specialized administrative category.",doc-archive/2025/12/16/2467-42/2467-42_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-42_E.pdf,"Land Title Settlement Dept - Hiththatiya Central, Matara D/S/D, Matara District (25/0444)"
